text,favorite_count,retweet_count,user.followers_count,user.friends_count,label
14 Dec: Australian Muslim youth handed out 2000 flowers and 3600 water bottles to ppl in sydney #illridewithyou http://t.co/22ikQczgnX,2211,3048,17388,16952,0
#illridewithyou: Viral Aussie solidarity amid #SydneySiege Islamic State links http://t.co/UBuxbiXKDL http://t.co/VQCuWegDQh,85,148,824553,460,0
Australians tweet #illridewithyou to support Muslims fearing an anti-Islam backlash from the Sydney hostage siege http://t.co/sIu9ovm0l8,51,149,282144,486,0
Stop racism now. Sydney is a beautiful multicultural city #illridewithyou Please share this for me and help Sydney. http://t.co/Q1GOTu4wvg,328,382,13618,26,0
"Hostage situation ongoing in Sydney business district.

UPDATES: http://t.co/PD7pVfU9pQ
LIVE: http://t.co/j1ljDbazOw http://t.co/Q3ECKnYfPV",70,169,3775249,860,0
Just found an explanation of the #illridewithyou hashtag that has came from the Sydney hostage situation- very moving http://t.co/St4BAEcqP0,391,724,33025,374,0
.@statedeptspox: Our hearts and prayers go out to those who are being held hostage. #Sydney,65,116,1149351,386,0
"Walked past the lindt cafe at around 9:20, never would think that this event would occur only minutes later. #sydneysiege",83,106,83324,164,0
"#SydneySiege is likely being carried out by a 'lone wolf' with minimal links to organized terror groups, expert says http://t.co/mFayhCVfpy",62,139,5445503,968,0
"North East doesn't get reported because it's far off from main cities, editors argue. Guess Sydney is closer to India than Imphal.",44,109,3574,344,0
"All my prayers are going to the hostages in Sydney..
And all not Muslims are terrorists..It's a religion of peace.",187,132,20735,1520,0
"#IllRideWithYou: 'Sydney Stands Up To Racism And Bigotry With One Beautiful Hashtag' 

http://t.co/Is6GveH6j6 http://t.co/xv6a8f4qNB",71,127,21416,7236,0
"Sydney Muslims say Thanks! 

#illridewithyou 
#sydneysiege 

Via @petergouldart http://t.co/8M8n68y563",114,117,11816,1252,0
"The police man's like, ""It's alright. I got you, I got you.""💔

Stay strong Australia ❤️ #sydneysiege #PrayForSydney http://t.co/F2IZFOKiA7",81,119,3278,2038,0
Such scary news from Sydney. Thoughts &amp; prayers go out to the hostages &amp; their family's. 🙏,369,206,441231,628,0
In the 12 hours everyone has focused on the hostage situation in Sydney 40 more Americans died from gunshots. @MomsDemand #gunsense,139,352,15111,890,0
"Morning 'concerned' Narendra Modi tweeted about Sydney Siege. Evening about his campaign. Blast in Manipur, 1 Dead, not worth a mention",46,120,22764,990,0
The civilized world remains blindfolded.  #australia #hostages #ISIS #sydneysiege #illridewithyou http://t.co/vR90pMKLhD,51,101,9150,9716,0
"I guess when police told the media not to name the gunman they actually meant ""please put his name and face on the front page""? #sydneysiege",117,127,99093,71071,0
"#illridewithyou is the best thing to come out of the #sydneysiege 
http://t.co/Lq0VjkWreY http://t.co/QU3MKvUNV8",54,125,937683,1766,0
"Sydney hostage crisis: 5 people have escaped, Islamic flag displayed. Our live coverage: http://t.co/CDzl7chb9R http://t.co/mJZHKcJY9e",48,154,4814232,2778,0
Such scary news to hear about the #sydneysiege. Hoping everyone gets out safely. What a terrible man.,356,170,168407,313,0
Muslims are getting to crazy!! This shit needs to stop! #sydneysiege  #PrayForSydneyHostages  #PrayForSydney,37,102,73958,389,0
"Answer of #Australia to terrorism, imam, Rabbi and priest come together to pray for the hostages. #sydneysiege http://t.co/PUCWfkaCbR",108,146,6255,552,0
#illridewithyou trends globally amid fears of reprisal atacks over Sydney hostage standoff http://t.co/Up1pCWLqSo http://t.co/0XMGuycC8R,156,308,689753,359,0
"Australians start #illridewithyou campaign to support #Muslims.
#Sydney #SydneySiege #SydneyHostageCrisis @Habibies http://t.co/BbYQZRjsU4",87,101,216320,198511,0
"Instead of calling the Sydney cafe terrorist 'the terrorist',BBC is calling him 'the gunman'. Even after he showed his black terrorist flag.",147,351,105862,384,0
BREAKING: Terrorist involved in Sydney siege is 50 year old Iranian known as 'Sheikh Haron'. http://t.co/XWcoXzvTcp,25,194,129863,30456,0
I BEAT THE FUCK OUT OF THAT FUCKING JABRONI IN THE AUSTRALIA #sydneysiege,198,192,452917,403,0
#BREAKING: Australian police have named the suspect in the Sydney siege: Islamic leader Sheik Man Haron Monis http://t.co/yoFrfF1AHQ,19,106,190751,339,0
"JUST IN: Guman in #sydneysiege identified as Man Haron Monis, a radical Muslim cleric http://t.co/pA1lydElVU http://t.co/Z4QQlksTq4",30,106,184377,2,0
"Suspect in Sydney cafe siege identified as Man Haron Monis, an Iranian granted asylum in Australia http://t.co/6Lrl9DEMXA",285,1237,12522565,3,0
Why a hostage situation is neither the time nor place for selfies. #sydneysiege http://t.co/HuAR1JBrp2 http://t.co/UXnJUuSABn,44,124,937779,1766,0
"At least 5 dead as gunman goes on rampage in PA, suspect reportedly barricaded in a home http://t.co/aCLslANGxu http://t.co/H4Mhm1cyOm",66,266,187735,4737,0
"Prophet #Muhammad said:
He will not enter Paradise whose neighbor is not secure from wrongful acts. 
#illridewithyou #sydneysiege",63,118,15110,294,0
"Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife http://t.co/xheuclMCmj #sydneysiege http://t.co/32hYnLqV6J",28,175,1836,136,0
Australians use #IllRideWithYou hashtag in solidarity with Muslims during Sydney siege http://t.co/5h3kWfwnyL,235,480,6587009,773,0
"BREAKING: Sydney terror suspect is Iranian Shi'ite, claims to have 'converted to Islam' a week ago on website. http://t.co/6Z5k6OlIDg",33,172,129868,30455,0
"While all eyes on #sydneysiege - 5 shot dead in Philadelphia, in the much bigger acceptable terrorism of US gun crime http://t.co/9N4VUmhhml",100,324,15050,1503,0
Australian Muslim youth handed out 2000 flowers and 3600 water bottles to people in sydney #illridewithyou http://t.co/DDUknU9jqr,76,155,27008,12606,0
Australia's reaction to the #sydneysiege is magnificent. #illridewithyou http://t.co/Lq0VjkWreY http://t.co/7k7o55TkYE,252,422,937657,1766,0
"It's early Tuesday in Sydney, crisis in 16th hour, as authorities try to secure safe release of hostages http://t.co/Y62bZ2YYa5",179,330,21713363,109,0
"Man Haron Monis is believed to be the man behind the #sydneysiege, his former lawyer says likely he acted alone .http://t.co/aK7HPBjp7e",37,112,489505,1063,0
"#SydneySiege UPDATE: Gunman identified as local resident Man Monis, has police records http://t.co/6bXGBh0qHD http://t.co/3vw2bF1Ojo",67,233,824570,460,0
"Man Haron Monis, named as the #sydneysiege gunman, may have a ""fetish for self-publicity"". http://t.co/UdkysqURCT http://t.co/vNDbnOkdt8",25,100,1733364,17,0
I'm not Australian but I'm so happy there are people like this in the world. #sydneysiege #illridewithyou http://t.co/ITJFzxmQ8Y,219,271,5636,294,0
Sending love Sydney. Stay patient..need everybody safe &amp; a peaceful resolution .  #illridewithyou,1044,576,1617313,99,0
A Muslim lady took off her scarf out of fear after the Sydney Siege &amp; is comforted by strangers. #illridewithyou http://t.co/JJbPhn0YKh,2118,3326,23501,3167,0
"Amid Sydney cafe siege, Australians use social media to offer to accompany fearful Muslims: http://t.co/Jx00MTgCqV",72,153,4449117,7357,0
Respect to the people of Sydney for showing us that solidarity is the best way to deal with extremism #illridewithyou,546,679,199293,26,0
#sydneysiege gunman identified by police as well-known Islamist cleric Sheikh Man Haron Monis http://t.co/X5paOdvHJh http://t.co/KF4jGtiwdb,19,110,937776,1766,0
"""I used to be a Rafidi."" |#Sydneysiege gunman is an Iranian-born cleric who converted from Shia to Sunni Islam. http://t.co/okVcujJsMS",33,124,53920,403,0
50 charges of sexual assault against Sydney hostage-taker http://t.co/gc9HbB5ZGa http://t.co/szVzntt8Mg,15,118,728054,757,0
The Sydney attack gunman identified as Sheikh Man Haron Monis #SydneyCafeSiege #SydneySiege http://t.co/WUpPliupbK,32,103,1641073,49,0
"The fact that ""any religious loner could do this"" is exactly what ISIL aims to inspire, it's their modus operandi #SydneySiege",76,113,31460,353,0
"BREAKING: Gunman alleged to have taken hostages in #sydneysiege identified as Man Haron Monis, official tells CNN http://t.co/VUVPPrKuDc",22,102,2926827,385,0
"The man believed to be holding hostages in Sydney is Man Haron Monis, known as Sheikh Haron, source says http://t.co/6T7xVdcwdD",227,506,21714117,109,0
Suspected jihadist in #Sydney standoff ID'd as Iranian sex offender as ordeal enters 15th hour http://t.co/WrPVZSJHlX http://t.co/dJuzEHM1hX,87,245,4636341,382,0
"Haron Monis,the true Muslim,who believes in Allah &amp; Muhammad,is terrorizing Sydney, murdered his ex-wife,committed multiple sexual assaults.",91,213,105864,384,0
The gunman is also holding 1.6 billion Muslims hostage. Islam is free from the crimes he's committing against innocents. #SydneySiege,78,156,48160,180,0
#illridewithyou Australians rally against Islamophobia #sydneysiege http://t.co/FhzSoccp22 http://t.co/cX9lAlj52h,206,258,112892,1498,0
#illridewithyou Compassion of a nation will trump an individual's attempt at terror. #Australia #sydneysiege,562,346,348935,215,0
"US police needs to learn from Aussie police in dealing with crisis. Patience and negotiations, not shoot first think later #sydneysiege",142,108,1311,943,0
"SYDNEY ATTACK LATEST:
- 16th hour
- 5 people escaped

GUNMAN DEMANDS:
- Speak to PM
- ISIS flag

Claims he has 2 bombs with him &amp; 2 in city",52,125,201546,3540,0
BREAKING: Sydney hostage-taker believed to be self-styled Muslim cleric facing string of violent charges.,43,217,4449147,7357,0
Who is Sheikh Man Haron Monis and why was he known to police and the media? #sydneysiege http://t.co/UdkysqURCT http://t.co/woKT9z9uQQ,22,109,1732045,17,0
The truth is the Sydney man holding Hostages is not just putting the people in the cafe in danger but the Whole Ummah in Australia &amp; Outside,53,114,9726,6470,0
"Beautiful: Sydney stands up to racism &amp; bigotry with one hashtag: #illridewithyou 
(Via @LotteLeicht1)
http://t.co/lOigD7tMh2",202,243,48421,1576,0
All my thoughts &amp; prayers are with the people of Sydney.,552,157,987359,225,0
"Name of #sydneysiege gunman has been revealed-a man w/violent history of 50 sexual assault charges &amp; on bail, charged w/murder of ex wife.",68,229,32885,1437,0
Reports: Alleged Sydney hostage taker was charged as accessory to ex-wife's murder http://t.co/6T7xVdcwdD http://t.co/EdqjZdgxMM,344,662,21714165,109,0
"UPDATE: Jihadist in #Sydney standoff identified as Iranian sex assault, murder suspect: http://t.co/WrPVZSJHlX http://t.co/VUxUwzj0FZ",42,163,4636522,382,0
"So #sydneysiege gunman turns out to be a self styled Godman,a lunatic with interests in numerology, black magic and cases of sexual assault",29,101,34696,82,0
FUCK THE MONDAY AND THE FUCKING AUSTRALIA TERRORIST FOREVER #sydneysiege,166,136,452902,403,0
A siege in Sydney suggests a new trend in jihadist violence may have reached Australia http://t.co/fMasqw90y7 http://t.co/bXBgoavJ2s,88,233,6732684,116,0
Thoughts are with you Sydney 😔,288,124,113583,98,0
"A moron says something nasty about a Muslim on a bus, he's a national trend. An ISIS sympathizer gets violent in Sydney, he's a lone wolf.",432,754,82899,190,0
Thoughts go out to the people in Sydney today! Praying for safety to all those being held hostage.,3043,1459,1081578,426,0
"Once again the West refuses to call it what it is… #Terrorism, pure and simple! #sydneysiege  http://t.co/NukDTyCbkm http://t.co/lZ2iR1pMWn",75,169,8436,1266,0
OMG really @USATODAY?? and we wonder why the world thinks americans are morons. #sydneysiege http://t.co/G66w5vittl,76,101,4723,107,0
"This morning jihadists were all excited with #sydneysiege , now they call the hostage taker a ""dirty Iranian"" since he is Shiite",91,265,2384,965,0
MORE: Heavily armed police storm the Sydney cafe shortly after 5 or 6 hostages were seen running out: http://t.co/YPkzCkNoOt,38,213,4449337,7357,0
"#SYDNEYSIEGE: Police storming #Lindt Cafe, paramedics on scene http://t.co/kJdiVv0nB9 http://t.co/Ny7rYKuH2g",56,234,824680,460,0
Gunman in #Sydneysiege identified as Muslim cleric and activist unaffiliated with an organization or party: http://t.co/8WijNL2ZRJ,32,117,5446270,968,0
"Breaking News: Police Storm Sydney Cafe Where Hostages Are Held
http://t.co/P3f2OV2Gmz",79,236,14333721,1002,0
If Sydney had been Texas 10 customers would have drawn guns the moment the ISIS terrorist walked in... #2A,260,309,63017,57545,0
"Sydney siege on all day, but we haven't seen any TV reporters hyperventilating, or using words like exclusive, breaking news. Lazy Aussies?",272,498,53760,660,0
Gunfire and explosions have been heard as armed police stormed the Lindt cafe building in Sydney #sydneysiege,27,179,1353867,6,0
What we know about suspected hostage taker in Sydney http://t.co/B17EiJYhWu http://t.co/lKolS1SkGN,24,120,3450597,413,0
All quiet again after multiple gunshots in #MartinPlace. No word on whether hostages are free #SydneySiege http://t.co/8LEGvRXv8m,54,110,15387,753,0
WATCH LIVE: NBC News special report on latest details of #SydneySiege http://t.co/lHnM3pDltl http://t.co/A6mF37zweA,59,177,1955470,2894,0
"A solitary lunatic, with a history of trauma, sexual violence and a shotgun. Not a jihad, just Martin Bryant in a hat. #sydneysiege",152,260,3241,1752,0
"#SydneySiege:

Prayers for the wounded hostages.",145,140,203011,1653,0
US soccer has a new First Couple: USWNT's Sydney Leroux &amp; KC's Dom Dwyer (22 goals in '14) http://t.co/qlX3bOQHEc (via @sydneyleroux),157,104,671257,1443,0
Gunfire and explosions were heard at the cafe moments after a group of hostages ran from the building. #sydneysiege http://t.co/XIraAG7atA,53,191,1731377,17,0
"SYDNEY TERROR
- Heavily-armed police storm cafe
- Multiple hostages flee
- Hostages seriously wounded
- Gunman said to be dead",51,196,201649,3540,0
"#BREAKING: #Sydneysiege latest:
* Armed police have stormed cafe
* Multiple hostages freed
* Paramedics entered scene
http://t.co/gl30dy8PYN",50,178,937759,1766,0
